image,title,sub_title,price,sale,unit,delivery_type,weigth,shipping_type,origin,allergen,shelf_life,information,sub_product_name_list,sub_product_price_list,product_image,check_point_image,description_title,description_content,description_image
https://img-cf.kurly.com/shop/data/goods/1594632835164y0.jpg,[햇반] 컵반 덮밥 시리즈 9종,간단하게 완성하는 한 그릇 반상,"2,980원",0%,1컵,샛별배송/택배배송,제품별상이(하단참조),상온/종이포장,,"-치킨 마요 덮밥: 계란,우유,대두,밀,닭고기,조개류(굴) 함유",,"이 제품은 메밀,땅콩,고등어,게,새우,돼지고기,복숭아,토마토,호두,쇠고기,오징어, 잣을 사용한 제품과 같은 제조 시설에서 제조되고 있습니다","['[햇반] 치킨 마요 덮밥', '[햇반] 스팸 마요 덮밥', '[햇반] 철판제육 덮밥', '[햇반] 직화 볶음 짜장 덮밥', '[햇반] 중화 마파두부 덮밥', '[햇반] 치킨 커리덮밥', '[햇반] 직화 불고기 덮밥', '[햇반] 불닭 마요덮밥', '[햇반] 볶은 김치 덮밥']","['2,980원', '2,980원', '2,980원', '2,980원', '2,980원', '2,980원', '2,980원', '2,980원', '2,980원']",https://img-cf.kurly.com/shop/data/goodsview/20200619/gv40000102279_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20190902/gv00000060871_1.jpg,"간단하게 완성하는 한 그릇 반상
[햇반]
컵반 덮밥 시리즈 9종","매일 먹는 밥이지만, 매일 같은 맛으로 즐길 수는 없지요. 간단히 한 끼를 챙기면서도 맛있는 식사는 놓치고 싶지 않을 때, 햇반의 컵반을 만나보세요. 국내산 멥쌀로 지은 햇반에 제대로 요리한 덮밥 소스, 숟가락까지 함께 들어있는 컵반 덮밥 시리즈입니다. 인기 메뉴인 치킨 마요 덮밥부터 언제 먹어도 친근한 볶은 김치 덮밥까지 모두 한 컵으로 담아냈지요. 포장만 살짝 뜯어 전자레인지에서 2분간 데워주세요. 널찍한 컵에 붓고 잘 섞어주기만 하면 따끈한 덮밥이 완성된답니다. 각기 다른 매력을 지닌 9종으로 준비했으니 입맛에 맞게 고르는 재미까지 즐겨보세요.",https://img-cf.kurly.com/shop/data/goodsview/20200619/gv00000102269_1.jpg
https://img-cf.kurly.com/shop/data/goods/1578983450802y0.jpg,[닥터키친] 곤약밥 3종,가볍게 해결하는 한 끼 식사,"3,300원",0%,1팩,샛별배송/택배배송,160g,상온/종이포장,,"- 서리태곤약밥: 대두 함유 / 난류,우유,메밀,땅콩,밀,고등어,게,새우,돼지고기,복숭아,토마토,아황산류,호두,닭고기,쇠고기,오징어,조개류,잣 과 같은 시설에서 제조",수령일 포함 최소 100일 남은 제품을 보내 드립니다,,"['[닥터키친] 서리태곤약밥', '[닥터키친] 귀리곤약밥', '[닥터키친] 현미곤약밥']","['3,300원', '3,300원', '3,300원']",https://img-cf.kurly.com/shop/data/goodsview/20200114/gv20000077897_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20200114/gv30000077883_1.jpg,"가볍게 해결하는 한 끼 식사
[닥터키친] 곤약밥 3종","식이 조절을 하고 있다면 가장 신경 써야 할 것 중 하나가 밥이지요. 컬리는 부담 없이 한 끼를 해결할 수 있도록 닥터키친의 '곤약밥 3종'을 준비했어요. 흰 쌀 대신 곤약과 현미를 사용해 가벼우면서도 포만감 있는 식사를 할 수 있답니다. 뿐만 아니라 귀리, 보리쌀과 같은 잡곡을 함께 넣어 영양 또한 고려했죠. 고온·고압에서 지어 촉촉하면서도 알알이 터지는 식감이 재미있는 곤약밥을 세 종류 준비했으니, 영양가 높은 식사를 간편하게 즐겨보세요.",https://img-cf.kurly.com/shop/data/goodsview/20200114/gv20000077881_1.jpg
https://img-cf.kurly.com/shop/data/goods/1592300775265y0.jpg,[오뚜기] 곤누들 4종,가볍게 완성하는 컵 한컵,"2,980원",0%,1컵,샛별배송/택배배송,상품별 상이,상온/종이포장,상품별 별도표기,"가쓰오 우동 : 밀, 대두, 계란, 새우, 조개류(굴, 홍합 포함) 함유 / 우유, 쇠고기, 돼지고기, 닭고기, 메밀, 토마토, 오징어, 게, 고등어, 땅콩 혼입가능",상품별 별도표기,상품 특성상 3%내외의 중량차이가 발생할 수 있습니다.,"['[오뚜기] 곤누들 가쓰오우동 181.5g', '[오뚜기] 곤누들 김치말이 196g', '[오뚜기] 곤누들 콩국수 190g', '[오뚜기] 곤누들 비빔곤약 192g']","['2,980원', '2,980원', '2,980원', '2,980원']",https://img-cf.kurly.com/shop/data/goodsview/20200616/gv20000101409_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20200616/gv30000101401_1.jpg,"가볍게 완성하는 한 컵 별미
[오뚜기] 곤누들 4종","물만 부어주면 완성인 간편 곤약면 요리를 소개할게요. 오뚜기가 선보이는 곤누들 4종은 시원한 면요리를 한 컵에 쏙 담아낸 제품이에요. 깔끔하게 포장된 곤약면을 헹궈낸 뒤, 물을 붓고 소스를 섞어주면 완성입니다. 곤약으로 만들어 칼로리는 대폭 낮추고, 탱글탱글한 식감은 살렸는데요. 국물까지 맛있는 가쓰오 우동부터 감칠맛 나는 김치말이, 고소한 콩국수까지 입맛 당기는 메뉴로만 준비했답니다. 불 앞에 서기 싫은 날 꺼내어 휘리릭 완성해 보세요.",https://img-cf.kurly.com/shop/data/goodsview/20200616/gv30000101391_1.jpg
https://img-cf.kurly.com/shop/data/goods/155177503339y0.jpg,[LOTS OF LOVE] 한끼든든 친절한 미역국밥,물만 넣고 끓여 주면 완성되는,"5,800원",0%,1봉,샛별배송/택배배송,420g(210gx2개),냉동/종이포장,,"-소고기, 돼지고기, 밀, 대두, 닭고기 함유",,,[],[],https://img-cf.kurly.com/shop/data/goodsview/20200303/gv30000083855_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20190305/gv40000044227_1.jpg,"물만 넣고 끓여 주면 완성되는
[LOTS OF LOVE]
한끼든든 친절한 미역국밥",눈으로 보기엔 평범해 보이지만 고소한 참기름 냄새와 풍부한 식감에 식욕을 자극하는 미역국. 만드는 과정이 어렵진 않지만 '내가 만든 미역국은 왜 맛이 없지?' 하시는 분들도 계실 거예요. LOTS OF LOVE 미역국밥만 있으면 걱정할 필요 없어요. 미역국의 맛은 어떤 재료를 선택하고 얼마나 뭉근하게 끓여주는지에 따라 달라지는데요. 요리연구가 최주영 대표의 노하우와 좋은 재료가 만나 깊은 맛의 소고기미역국을 맛볼 수 있어요. 밥을 별도로 데워서 넣어줘야 하는 다른 제품들과 달리 물만 부어 끓여주면 된답니다. 밥과 육수를 함께 달달 볶아 밥알 자체에 육수가 스며들도록 했거든요. 간편함에 든든함까지 더한 LOTS OF LOVE의 친절한 미역국밥을 만나보세요.,https://img-cf.kurly.com/shop/data/goodsview/20190305/gv40000044226_1.jpg
https://img-cf.kurly.com/shop/data/goods/1476841259744y0.jpg,[밥의미학] 유기농 즉석밥 3종,밥에 대한 남다른 철학으로 정성껏 만든 유기농 즉석밥!,"1,690원",0%,1개,샛별배송/택배배송,210g,상온/종이포장,,- 대두와 같은 시설에서 생산,,,"['[밥의미학] 유기농 백미밥 210g', '(품절) [밥의미학] 유기농 흑미밥 210g', '(품절) [밥의미학] 유기농 현미밥 210g']","['1,690원', '1,690원', '1,690원']",https://img-cf.kurly.com/shop/data/goodsview/20180314/gv10000019659_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20180314/gv10000019652_1.jpg,"집밥처럼 든든한 영양 만점 즉석밥
[밥의미학] 유기농 즉석밥 3종","밥은 뭐니 뭐니 해도 정성이 가득 담긴 집밥이죠. 쌀을 깨끗하게 씻어내고, 불리는 과정을 거쳐 압력밥솥에 지은 따뜻한 집밥. 그냥 갓 지은 밥일 뿐인데 윤기가 자르르 흐르고 찰진 것이 그렇게 맛있을 수가 없지요. '한국 사람은 밥심으로 산다'는 말도 있을 정도로 바쁠수록 밥 한 끼를 든든히 잘 챙겨 먹어야 해요. 엄마가 해준 집밥이 그립다면, 밥의미학 유기농 즉석밥으로 마음을 달래보세요. 즉석밥으로는 따라잡기 어려울 것만 같았던 갓 지은 집밥의 맛과 풍미를 고스란히 재현했으니까요. 이제 그저 '인스턴트 즉석밥'이 아닌, 명실상부 훌륭한 '한 그릇'을 밥의미학으로 즐겨보세요.",https://img-cf.kurly.com/shop/data/goodsview/20180314/gv10000019651_1.jpg
https://img-cf.kurly.com/shop/data/goods/151359220957y0.jpg,[쥬비스] 건강 현미밥바 12종,"당신의 하루를 책임지는, 든든한 식사대용식","3,500원",5%,1개(최소구매 수량:2개),샛별배송/택배배송,1개(90g),냉동/종이포장,,"- 우유, 메밀, 땅콩, 대두, 밀, 고등어, 게, 새우, 돼지고기, 복숭아, 토마토, 호두, 닭고기, 쇠고기, 오징어, 조개류(굴, 전복, 홍합 포함)과 같은 시설에서 생산",,,"['[쥬비스] 소불고기 대파 현미밥바', '[쥬비스] 우엉 호두볶음 현미밥바', '[쥬비스] 김치볶음 현미밥바', '[쥬비스] 열무겉절이 현미밥바', '[쥬비스] 김구이 현미밥바', '[쥬비스] 비빔 현미밥바', '[쥬비스] 감자 양파 현미밥바', '[쥬비스] 오징어 꽈리고추 현미밥바', '[쥬비스] 돈장조림 백김치 현미밥바', '[쥬비스] 닭가슴살 무말랭이 현미밥바', '[쥬비스] 소고기 깍두기 현미밥바', '[쥬비스] 마른멸치 아몬드 현미밥바']","['3,500원', '3,500원', '3,500원', '3,500원', '3,500원', '3,500원', '3,500원', '3,500원', '3,500원', '3,500원', '3,500원', '3,500원']",https://img-cf.kurly.com/shop/data/goodsview/20190329/gv00000046252_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20180612/gv20000014538_1.jpg,"빠르고 든든하게 즐기는
[쥬비스] 건강 현미밥바 12종","분초 단위로 쪼개어지는 일상에서 밥을 거르고 영양을 놓치는 수많은 사람들을 보며 컬리는 늘 안타까웠어요. 때마침 컬리 눈에 쏙 들어온 이상적인 간편식이 있었으니, 100% 현미로 만들어진 '밥바'였답니다. 바 형태로 되어 있어 어디서든 간편하고, 우리 몸에 필수적인 5대 영양소가 골고루 들어 있으니 참으로 든든해요. 무엇보다 식사 대용의 빵이나 음료가 아니라 밥이라는 점에서 컬리는 가장 높은 점수를 주었답니다. 식사가 불규칙한 직장인과 수험생은 물론, 12종류나 되는 한식 레시피로 구성돼 있어 식단 관리가 필요한 분들도 질리지 않고 꾸준하게, 맛있는 밥바를 즐길 수 있답니다. 이젠 귀찮다고 거르지 마세요. 맛과 영양을 다잡은 현미밥바로 든든하게 한 끼 하세요.",https://img-cf.kurly.com/shop/data/goodsview/20171218/gv40000014537_1.jpg
https://img-cf.kurly.com/shop/data/goods/1560942827000_y.jpg,[피코크] 홍대 초마 짬뽕,3대를 이어온 불맛의 고수! 칼칼한 국물과 쫄깃한 중화면발까지 그대로 재현하였습니다!,"8,480원",5%,1개,샛별배송/택배배송,1240g (2인분),냉동/종이포장,,"- 오징어, 돼지고기, 새우, 대두, 우유, 밀, 닭고기 함유",,,[],[],https://img-cf.kurly.com/shop/data/goodsview/20190621/gv20000053809_1.jpg,,"3대를 이어온 불 맛의 고수
[피코크] 홍대 초마 짬뽕","짬뽕 마니아들과 전문가들 사이에서는 이미 소문이 자자한 홍대 초마 짬뽕은 사람들이 줄을 서서 먹을 만큼 명성이 나있어요. 피코크는 상품개발을 위해 초마 짬뽕을 수차례 찾아가 설득한 끝에 승낙을 받았습니다. 1년여 시간 동안 초마 짬뽕의 핵심인 ‘불 맛’을 위해 야채와 고기를 따로 볶고, 중식 주방의 웍을 대신할 특화 설비를 도입하여 고온에서 볶아낸 자연스러운 ‘불 맛’을 짬뽕에 입혀 마침내 피코크 홍대 초마 짬뽕이 탄생할 수 있었던 것이죠. 특유의 불 맛이 살아있는 칼칼한 국물과 쫄깃하면서도 부드러운 수타식 중화 면발까지 모두 그대로 재현했습니다. 고수의 맛을 여러분의 식탁에서 맛보세요.",https://img-cf.kurly.com/shop/data/goodsview/20190621/gv30000053804_1.jpg
https://img-cf.kurly.com/shop/data/goods/1514440709972y0.jpg,[LOTS OF LOVE] 입맛듬뿍 불낙볶음밥,불고기와 낙지가 만나 감칠맛 두 배,"6,800원",0%,1팩,샛별배송/택배배송,230g X 2개입,냉동/종이포장,,"- 쇠고기, 돼지고기, 밀, 대두, 새우, 게 함유",,*별도의 식용유를 넣지 않고 데워드셔도 됩니다,[],[],https://img-cf.kurly.com/shop/data/goodsview/20200303/gv40000083857_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20171228/gv10000015003_1.jpg,"불고기와 낙지가 만나 감칠맛 두 배
[LOTS OF LOVE] 입맛듬뿍 불낙볶음밥","담백하고 자극적이지 않은 맛도 좋지만, 가끔은 생각만으로도 입맛 도는 매콤달콤한 맛이 당기는 날이 있죠. 그런 날 간편히 꺼내먹을 수 있도록, 컬리가 감칠맛 나는 불낙볶음밥을 준비했어요. 국내산 소고기와 쫄깃한 낙지를 사용하여 식감이 좋은 것은 물론이고, 입안을 감싸는 적당한 매운맛에 지친 입맛도 되찾을 수 있답니다. 컬리의 깐깐함과 요리연구가 최주영 대표의 정성을 담아 완성한 불낙볶음밥! 입맛이 없거나 바쁜 일상에 제대로 된 끼니를 챙겨 먹기 어려운 날, 고민을 덜어주는 기특한 존재가 될 거예요.",https://img-cf.kurly.com/shop/data/goodsview/20171228/gv10000015002_1.jpg
https://img-cf.kurly.com/shop/data/goods/1568094834318y0.jpg,[햇반] 컵반 국밥 시리즈 8종,손쉽게 완성하는 뜨끈한 국밥,"2,480원",0%,1컵,샛별배송/택배배송,제품별 상이(하단참조),상온/종이포장,,"- 미역국밥: 우유,대두,밀,쇠고기 함유",,,"['[햇반] 미역국밥', '[햇반] 황태국밥', '[햇반] 설렁탕밥', '[햇반] 육개장국밥', '[햇반] 닭곰탕밥', '[햇반] 사골곰탕국밥', '[햇반] 순두부찌개국밥', '[햇반] 콩나물해장국밥']","['2,480원', '2,480원', '3,080원', '2,480원', '3,080원', '2,480원', '2,480원', '2,480원']",https://img-cf.kurly.com/shop/data/goodsview/20190910/gv20000061673_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20190910/gv40000061658_1.jpg,"손쉽게 완성하는 뜨끈한 국밥
[햇반] 컵반 국밥 시리즈 8종","매일 먹는 밥이지만, 매일 같은 맛으로 즐길 수는 없지요. 간단히 한 끼를 챙기면서도 맛있는 식사는 놓치고 싶지 않을 때, 햇반의 컵반을 만나보세요. 국내산 멥쌀로 지은 햇반에 물에 풀어 사용하는 소스, 건더기, 숟가락까지 함께 들어있는 컵반 국밥 시리즈입니다. 진하고 고소한 미역국밥부터 식당에 가야 만날 수 있는 닭곰탕 국밥까지 모두 한 컵으로 담아냈지요. 동봉된 포장만 뜯어 널찍한 컵에 모두 부어주세요. 전자레인지에서 데운 후 잘 저어주기만 하면 따끈한 국밥이 완성된답니다. 각기 다른 매력을 지닌 8종으로 준비했으니 입맛에 맞게 고르는 재미까지 즐겨보세요.",https://img-cf.kurly.com/shop/data/goodsview/20190910/gv20000061657_1.jpg
https://img-cf.kurly.com/shop/data/goods/1514438525542y0.jpg,[LOTS OF LOVE] 봄맛듬뿍 곤드레밥,강원도산 곤드레가 주는 깊은 풍미,"6,800원",0%,1팩,샛별배송/택배배송,230g X 2개입,냉동/종이포장,,"- 대두, 밀 함유",,*별도의 식용유를 넣지 않고 데워드셔도 됩니다,[],[],https://img-cf.kurly.com/shop/data/goodsview/20200303/gv10000083858_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20171228/gv00000014988_1.jpg,"강원도산 곤드레가 주는 깊은 풍미
[LOTS OF LOVE] 봄맛듬뿍 곤드레밥","갓 지은 곤드레밥에 양념장만 넣어 쓱쓱 비비면, 별다른 반찬 없이도 따뜻한 밥상이 완성됩니다. 봄 내음 가득 풍기는 곤드레나물은 특히 가마솥에서 지어내면 그 풍미가 더욱 좋아지는데요. 집에서 가마솥 밥을 해 먹기란 여간 어려운 게 아니죠. LOTS OF LOVE의 곤드레밥은 가마솥에서 은근하게 지어내는 그 방식 그대로, 구수하게 만들었습니다. 따뜻한 집밥처럼 풍미가 살아있고 정성이 담긴 곤드레밥으로 든든한 한 끼를 채워보세요.",https://img-cf.kurly.com/shop/data/goodsview/20171228/gv10000014987_1.jpg
https://img-cf.kurly.com/shop/data/goods/1535012561951y0.jpg,[상하목장] 슬로우 키친 카레 3종,정성들여 제대로 만든 '상하목장' 의 프리미엄 카레!,"2,980원",0%,1개,샛별배송/택배배송,200g,냉장/종이포장,,"- 쇠고기, 토마토, 닭고기, 밀, 대두, 우유 함유",,,"['슬로우키친 비프 카레', '슬로우키친 포크 카레', '슬로우키친 치킨 스프카레']","['2,980원', '2,980원', '2,980원']",https://img-cf.kurly.com/shop/data/goodsview/20180823/gv10000030267_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20180823/gv10000030262_1.jpg,"매콤하고 진한 슬로우 쿠킹 카레
[상하목장]
슬로우키친 카레 3종","부드럽고 감칠맛이 도는 카레는 대표적인 슬로우푸드 중 하나예요. 카레의 본연의 독특한 향미와 각종 고기, 채소의 맛을 하나로 아우르기 위해서는 충분한 시간이 필요하기 때문이죠. 만드는 데는 많은 시간이 걸리지만, 전자레인지 조리가 가능한 패키지에 담아 활용하기는 간편한 상하목장의 카레를 소개할께요.

슬로우키친 카레는 가장 베이스가 되는 분말부터 신경을 썼어요. 130℃의 가마솥에 카레 분말을 넣어 30분간 직화로스팅을 한 뒤 항온실에서 24시간 저온 숙성을 시켰죠. 덕분에 일반 카레 분말보다 한층 더 깊은 향과 맛을 머금고 있어요. 도톰하게 썰어 넣은 고기는 1차 Semi 블렝칭 공정으로 겉만 살짝 익혀요. 고기 속에 육즙을 가둬 주기 때문에 카레에 들어가도 질겨지지 않고 촉촉한 식감을 유지한답니다. 부드럽고 진한 카레지만 약간의 매콤함을 머금고 있어 느끼하지 않은 것이 매력이에요. 아이들에게는 조금 매울 수 있어 카레를 좋아하시는 성인분들께 권해드리고 싶어요.",https://img-cf.kurly.com/shop/data/goodsview/20180823/gv30000030261_1.jpg
https://img-cf.kurly.com/shop/data/goods/1551769100639y0.jpg,[LOTS OF LOVE] 한끼든든 시원한 황태국밥,간편하게 맛보는 시원한 국밥 한 그릇,"5,800원",0%,1봉,샛별배송/택배배송,420g(210gx2개),냉동/종이포장,,"-알류(계란), 우유, 밀, 대두, 닭고기, 쇠고기 함유",,,[],[],https://img-cf.kurly.com/shop/data/goodsview/20200303/gv40000083850_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20190305/gv20000044233_1.jpg,"간편하게 맛보는 시원한 국밥 한 그릇
[LOTS OF LOVE]
한끼든든 시원한 황태국밥","얼큰하고 진한 국물도 맛있지만 담백하고 자극적이지 않은 국물이 당기는 날이 있어요. 컬리는 국물만 챙겨 먹어도 속이 스르르 풀어지는 황태국밥을 준비했어요. 컬리의 깐깐함과 요리연구가 최주영 대표의 노하우로 만들어진 LOTS OF LOVE의 황태국밥이에요. 밥과 육수를 함께 달달 볶는 방식으로 만들어 밥알에 육수가 스며들어 있어요. 물만 부어 끓여주면 간단하게 황태국밥이 완성되지요. 별도로 밥을 준비할 필요가 없어 편리해요. 황태뿐만 아니라 콩나물, 무, 대파 등을 아낌없이 넣어 시원하고 담백한 맛을 냈어요. 따로 식사를 챙길 시간이 없을 때 LOTS OF LOVE의 황태국밥을 준비해 보세요. 든든한 한 끼 식사가 될 거예요.",https://img-cf.kurly.com/shop/data/goodsview/20190305/gv40000044232_1.jpg
https://img-cf.kurly.com/shop/data/goods/1592535295627y0.jpg,[Dotz] 베이컨 듬뿍 김치볶음밥,풍성한 식감과 맛이 듬뿍,"8,900원",15%,1봉,샛별배송/택배배송,250g*2개입,냉동/종이포장,,"- 알류(계란), 우유, 대두, 밀, 돼지고기 함유",,"2020년 12월 4일 23시 주문건까지, 유통기한 2021년 3월 23일 상품 출고",[],[],https://img-cf.kurly.com/shop/data/goodsview/20200619/gv20000102143_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20200619/gv00000102142_1.jpg,"풍성한 식감과 맛이 듬뿍
[Dotz] 베이컨 듬뿍
김치볶음밥","Dotz에 가면 꼭 주문해야 하는 음식으로는 김치볶음밥을 빼놓을 순 없어요. 어디서나 흔하게 볼 수 있는 음식이지만, Dotz의 감각이 담겨 근사한 요리로 다시 탄생했죠. 이제는 오래 줄을 서서 기다리지 않고도 컬리에서 Dotz의 김치볶음밥을 만나보세요. 고슬고슬하게 지은 밥에 도톰하게 썬 베이컨과 국산 배추로 만든 김치를 넣어 식감이 무척 좋아요. 씹으면 씹을수록 베이컨에서 육즙이 촉촉하게 배어 나와 입맛을 확 당기지요. 살짝 데운 후 취향에 따라 다양한 토핑을 곁들여보세요. 반숙으로 익힌 계란 프라이와 루꼴라를 얹으면 더 맛있답니다.",https://img-cf.kurly.com/shop/data/goodsview/20200619/gv30000102140_1.jpg
https://img-cf.kurly.com/shop/data/goods/1575026783324y0.jpg,[카페프룻] 유기농 쌀로 만든 버섯 리조또 2종,유기농 쌀과 무항생제 닭가슴살로 만든 간편한 버섯 리조또,"4,900원",0%,1개,샛별배송/택배배송,250g,냉동/종이포장,,"- 닭고기,우유,대두,밀,토마토 함유",,★안내사항★,"['[카페프룻] 만가닥 닭가슴살 토마토 리조또', '[카페프룻] 새송이 닭가슴살 크림 리조또']","['4,900원', '4,900원']",https://img-cf.kurly.com/shop/data/goodsview/20200520/gv40000096206_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20191129/gv30000070491_1.jpg,"간편한 버섯 리조또
[카페프룻]
유기농 쌀로 만든 리조또 2종","리조또는 집에서 볶음밥처럼 쉽게 할 수도 있지만, 정석대로 생쌀을 볶아서 만들고자 하면 많은 시간과 정성이 들어가는 요리죠. 컬리는 유기농 쌀과 무항생제 닭가슴살로 만든 간편한 버섯 리조또를 준비했어요. 통통 튀는 식감의 만가닥 버섯은 토마토소스와, 새송이는 부드럽고 고소한 크림소스와 잘 어울리죠. 빠지면 섭섭한 치즈도 알맞게 뿌려져 있어요. 크라프트지에 담겨 있는 리조또는 마치 이름난 푸드트럭에서 먹는 것 같은 재미도 주죠. 출출할 때 그대로 전자레인지에 데워 간편하게 즐겨 보세요.",https://img-cf.kurly.com/shop/data/goodsview/20191129/gv30000070490_1.jpg
https://img-cf.kurly.com/shop/data/goods/1595490225788y0.jpg,[Kurly X 팔당] 불비빔냉면 2인분,홍두깨살을 얹어 더 맛있게 매운,"10,800원",7%,1팩,샛별배송/택배배송,766g,냉동/종이포장,,"- 쇠고기, 대두, 메밀, 밀, 조개류(굴), 우유 함유",수령일 포함 잔여 유통기한 45일 이상 남은 상품으로 보내드립니다.,상품에 함께 포함되는 고기고명의 경우 전자레인지에 15~20초 정도 데우시거나 자연해동 하셔서 드시면 질기지 않고 가장 맛있습니다.,[],[],https://img-cf.kurly.com/shop/data/goodsview/20200723/gv30000109298_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20200723/gv00000109293_1.jpg,"홍두깨살을 얹어 더 맛있게 매운
[Kurly X 팔당]
불비빔냉면 2인분","경기도 일산의 냉면 맛집, 팔당냉면과 컬리가 함께 맛있는 콜라보를 선보입니다. 매콤하게 입맛 당기는 양념장에 살얼음 육수를 부어 시원하게 즐기는 불비빔냉면이에요. 이름에서 연상되듯 매운맛의 여운은 오래 가는 편이지만 육수가 있어서 평소 비빔면을 좋아하는 분이라면 부담 없이 즐길 수 있는 정도로 맛있게 매워요. 팔당냉면 가게에서 구운 고기와 함께 즐기던 그 맛을 집에서 간편하게 즐기실 수 있도록, 컬리는 부드럽게 익힌 홍두깨살 고명을 함께 보내드려요. 동봉된 고소한 참기름도 잊지 말고 넣어서 맛있게 비벼보세요.",https://img-cf.kurly.com/shop/data/goodsview/20200723/gv40000109291_1.jpg
https://img-cf.kurly.com/shop/data/goods/1594632952163y0.jpg,[햇반] 컵반 비빔밥 시리즈 6종,쓱쓱 비벼 먹는 한 그릇 반상,"2,980원",0%,1컵,샛별배송/택배배송,제품별상이(하단참조),상온/종이포장,,"-버터 장조림 비빕밥: 난류,우유,대두,밀,돼지고기,쇠고기,조개류(굴) 함유",,,"['[햇반] 버터장조림 비빔밥', '[햇반] 강된장 보리 비빔밥', '[햇반] 낙지 콩나물 비빔밥', '[햇반] 버섯 곤드레 비빔밥', '[햇반] 고추장 나물 현미비빔밥', '(품절) [햇반] 컵반 김치 날치알밥']","['2,980원', '2,980원', '2,980원', '2,980원', '2,980원', '2,980원']",https://img-cf.kurly.com/shop/data/goodsview/20200619/gv10000102267_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20190902/gv10000060900_1.jpg,"쓱싹쓱싹 비벼 먹는 한 그릇 반상
[햇반]
컵반 비빔밥 시리즈 6종","매일 먹는 밥이지만, 매일 같은 맛으로 즐길 수는 없지요. 간단히 한 끼를 챙기면서도 맛있는 식사는 놓치고 싶지 않을 때, 햇반의 컵반을 만나보세요. 국내산 쌀로 지은 햇반에 감칠맛 나는 비빔 소스, 숟가락까지 함께 들어있는 컵반 비빔밥 시리즈입니다. 인기 메뉴인 버터 장조림 비빔밥부터 식당에 가야 만날 수 있는 날치 알밥까지 모두 한 컵으로 담아냈지요. 햇반은 포장만 살짝 뜯어 전자레인지에서 2분간 데워만 주세요. 널찍한 컵에 붓고 섞어주면 맛깔스러운 비빔밥이 완성된답니다. 각기 다른 매력을 지닌 6종으로 준비했으니 입맛에 맞게 고르는 재미까지 즐겨보세요.",https://img-cf.kurly.com/shop/data/goodsview/20200619/gv40000102258_1.jpg
https://img-cf.kurly.com/shop/data/goods/1514440167888y0.jpg,[LOTS OF LOVE] 손맛듬뿍 새우볶음밥,탱글탱글 새우와 부드러운 밥알의 하모니,"6,800원",0%,1팩,샛별배송/택배배송,230g X 2개입,냉동/종이포장,,"- 새우, 난류(계란), 대두, 밀, 조개류(굴) 함유",,*별도의 식용유를 넣지 않고 데워드셔도 됩니다,[],[],https://img-cf.kurly.com/shop/data/goodsview/20200303/gv30000083859_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20171228/gv10000014996_1.jpg,"탱글탱글 새우와 부드러운 밥알의 하모니
[LOTS OF LOVE] 손맛듬뿍 새우볶음밥","특별한 반찬거리도 없고, 냉장고에 재료도 넉넉하지 않을 때 조금씩 남아 있는 재료에 찬밥 뚝딱 넣고 볶기만 하면 완성되는 볶음밥만큼 간편한 요리가 또 있을까요? 하지만 다양한 재료의 맛이 잘 조화되면서 간도 적당하고 밥알이 뭉치지 않고 기름에 잘 코팅된 볶음밥을 만드는 건 생각보다 어려운 일입니다. 더군다나 아직 요리에 서툰 싱글족이라면 더욱 어렵죠. 컬리와 요리연구가 최주영 대표가 함께 만든 새우볶음밥은 탱탱한 새우와 아삭한 채소를 듬뿍 넣어 재료의 맛을 풍성하게 즐길 수 있답니다. 1인분씩 개별 포장되어 간편하고, 현미유로 볶아 영양까지 놓치지 않고 챙겨 먹을 수 있어요. 따뜻한 집밥이 그리운 날, 정성과 맛을 담은 새우볶음밥이 그 빈자리를 채워줄 거예요.",https://img-cf.kurly.com/shop/data/goodsview/20171228/gv10000014995_1.jpg
